possibly_sensitive,id,author_id,lang,reply_settings,edit_history_tweet_ids,text,source,created_at,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,1202621207172042753,1155446348117880832,es,everyone,['1202621207172042753'],"UNA RECEPCIÓN DE LO MÁS ACCIDENTADA
Ridículo internacional de ‘los Sánchez’: echan a Begoña Gómez tras colarse en Buckingham Palace porque «no es nadie»
Q pena, acaso no hay nadie q les enseñe protocolo? O es q estos payasos se sienten los reyes del mundo?
https://t.co/Fxc651ga8e",Twitter for Android,2019-12-05T16:10:14.000Z,[],['https://www.periodistadigital.com/politica/gobierno/20191205/ridiculo-internacional-sanchez-echan-begona-gomez-colarse-buckingham-palace-nadie-noticia-689404203406/'],238,45,289,23,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124355
False,1202637098752327681,29270179,es,everyone,['1202637098752327681'],"Francia iba a ""acabar con el déficit de las pensiones"" a base de más impuestos.

Desde entonces, cuatro recortes, retrasos de edad de jubilación y ahora... más.

La represión fiscal no paga las pensiones.

https://t.co/fwP1aTgyWU",TweetDeck,2019-12-05T17:13:22.000Z,[],['https://www.larazon.es/internacional/20191205/qc7b2p6gnfapxgb5uaf56d256e.html'],174,9,250,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124364
False,1202686719528722432,218193154,es,everyone,['1202686719528722432'],"Ridículo internacional de ""los Sánchez"": echan a Begoña Gómez tras colarse en Buckingham Palace porque ""no es nadie"". 
https://t.co/5wtEekIhPC",Twitter for Android,2019-12-05T20:30:33.000Z,[],['https://www.periodistadigital.com/politica/gobierno/20191205/ridiculo-internacional-sanchez-echan-begona-gomez-colarse-buckingham-palace-nadie-noticia-689404203406/amp?__twitter_impression=true'],16,1,21,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124373
False,1174601550796210176,3611801834,und,everyone,['1174601550796210176'],「Sunset」/  Zastava M21 https://t.co/GiBvygoS7z,Twitter for iPad,2019-09-19T08:30:07.000Z,[],['https://twitter.com/East_567/status/1174601550796210176/photo/1'],101,0,276,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957025
True,1202377006748356608,733952193410138112,ja,everyone,['1202377006748356608'],こおりジムトレーナーちゃんのインナー https://t.co/tqHWOT0IU4,Twitter Web Client,2019-12-04T23:59:52.000Z,[],['https://twitter.com/greatnaosuke/status/1202377006748356608/photo/1'],4304,18,17903,11,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957043
False,1202416742418370562,626538670,ja,everyone,['1202416742418370562'],カレーに辛い実が入ったのをみてしまったマホイップ https://t.co/9E91rmiHaV,Twitter Web App,2019-12-05T02:37:45.000Z,[],"['https://twitter.com/mori_no_kaeru/status/1202416742418370562/photo/1', 'https://twitter.com/mori_no_kaeru/status/1202416742418370562/photo/1']",19113,44,59699,45,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957053
False,1201551071128121344,2498289211,en,everyone,['1201551071128121344'],"happy late birthday for u hd(m200)
#m200 #GirlsFrontline #少女前線 #ドルフロ https://t.co/kMnsFT88eH",Twitter Web App,2019-12-02T17:17:53.000Z,"['m200', 'GirlsFrontline', '少女前線', 'ドルフロ']",['https://twitter.com/dwjei/status/1201551071128121344/photo/1'],191,4,621,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957063
False,1201139956573302784,172152476,ja,everyone,['1201139956573302784'],マホイップ中毒患者 https://t.co/kX9ULP0T7v,Twitter Web App,2019-12-01T14:04:16.000Z,[],['https://twitter.com/U_s0/status/1201139956573302784/photo/1'],13630,52,64683,68,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957071
False,1201235013380952064,861217408572248064,ja,everyone,['1201235013380952064'],身長気にするMOZZIE https://t.co/OrAvqZraxo,Twitter Web App,2019-12-01T20:21:59.000Z,[],"['https://twitter.com/otokisou/status/1201235013380952064/photo/1', 'https://twitter.com/otokisou/status/1201235013380952064/photo/1']",747,8,2579,9,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957080
False,1201122961438035968,829740354588991488,ja,everyone,['1201122961438035968'],イヌヌワン飼いてぇ^〜,Twitter for iPhone,2019-12-01T12:56:44.000Z,[],[],0,0,1,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957088
False,1200792253469315075,1110524129889779713,ja,everyone,['1200792253469315075'],"【SCP-2000-JPコンテスト】
SCP-2000-JPコンテストのテーマが発表されました！

告知フォーラム:
https://t.co/Cyd3npxmbt

コンテストページ:
https://t.co/vwjDiWf1Fp https://t.co/xDWBdl5GXG",Twitter Web Client,2019-11-30T15:02:37.000Z,[],"['http://ja.scp-wiki.net/forum/t-12839830/scp-2000-jp', 'http://ja.scp-wiki.net/scp2000jp-contest-hub', 'https://twitter.com/scpjp_announce/status/1200792253469315075/photo/1']",435,5,563,9,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957096
False,1200321105250021376,972835393270788096,ko,everyone,['1200321105250021376'],"M200 크롭
12월 서울코믹월드에서 만나요.😄😄🙏
마무리 작업이 완료되는대로 저희 팀의 소녀전선 앤솔로지 정보를 공개하겠습니다! https://t.co/yfndSIKciT",Twitter Web Client,2019-11-29T07:50:27.000Z,[],['https://twitter.com/Baek_Hyang01/status/1200321105250021376/photo/1'],304,8,1506,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957104
False,1200000401707110402,813820810129539073,und,everyone,['1200000401707110402'],"M200

#GirlsFrontline #소녀전선 #少女前線 #ドルフロ https://t.co/jEPLOgLnjN",Twitter Web App,2019-11-28T10:36:05.000Z,"['GirlsFrontline', '소녀전선', '少女前線', 'ドルフロ']",['https://twitter.com/KyuyouChara/status/1200000401707110402/photo/1'],57,0,179,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957113
False,1199298048456683520,2931225332,ja,everyone,['1199298048456683520'],お世話になります。M200です。 https://t.co/wyVFpj3gV8,Twitter Web Client,2019-11-26T12:05:11.000Z,[],['https://twitter.com/origomiduki/status/1199298048456683520/photo/1'],1026,14,3563,3,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957121
False,1198868674871869447,972835393270788096,ko,everyone,['1198868674871869447'],"WIP rough
M200
회지 마감 다해간다.. 🙃 https://t.co/zPhcyeFMJl",Twitter Web Client,2019-11-25T07:39:00.000Z,[],['https://twitter.com/Baek_Hyang01/status/1198868674871869447/photo/1'],347,9,1306,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957129
False,1198228446440091648,109203981,ja,everyone,['1198228446440091648'],"見えるので親とぎくしゃくした女の子が居酒屋カフェを営む遠縁のおじさんのところで妖怪とご飯を食べて楽しくなる話です
1/9 https://t.co/h1CcwKNhi8",Twitter Web App,2019-11-23T13:14:58.000Z,[],"['https://twitter.com/uedas10/status/1198228446440091648/photo/1', 'https://twitter.com/uedas10/status/1198228446440091648/photo/1', 'https://twitter.com/uedas10/status/1198228446440091648/photo/1', 'https://twitter.com/uedas10/status/1198228446440091648/photo/1']",20554,177,38971,504,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957138
False,1198220070679277568,2840382452,ja,everyone,['1198220070679277568'],ユウマリ妄想（※クリア後ネタバレ注意） https://t.co/IxaSviqD21,Twitter for iPhone,2019-11-23T12:41:41.000Z,[],['https://twitter.com/keakeapoppo/status/1198220070679277568/photo/1'],6870,13,27585,7,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957146
False,1198096122033500160,897167149881479168,en,everyone,['1198096122033500160'],"man, drawing a weapon is really hard for me  :((( https://t.co/cfbbYh3IqL",Twitter Web App,2019-11-23T04:29:09.000Z,[],['https://twitter.com/gar32drawshit/status/1198096122033500160/photo/1'],963,43,3255,3,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957154
True,1196794225762766849,2545657050,zxx,everyone,['1196794225762766849'],https://t.co/ly0EKHP79d,Twitter Web App,2019-11-19T14:15:53.000Z,[],['https://twitter.com/sruzhrt/status/1196794225762766849/photo/1'],428,4,1454,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957162
False,1196240365373644801,3233573946,und,everyone,['1196240365373644801'],"M200😆

#소녀전선 #少女前線 #少女前线 #ドールズフロントライン https://t.co/3eSMRNVEoY",Twitter Web App,2019-11-18T01:35:02.000Z,"['소녀전선', '少女前線', '少女前线', 'ドールズフロントライン']",['https://twitter.com/Bami_Nanju/status/1196240365373644801/photo/1'],206,1,579,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957171
False,1196024905340350464,878278209397178368,und,everyone,['1196024905340350464'],"#少女前線 #ドルフロ

m200 https://t.co/F2BfRfLvhE",Twitter Web App,2019-11-17T11:18:53.000Z,"['少女前線', 'ドルフロ']",['https://twitter.com/hiepita97/status/1196024905340350464/photo/1'],701,6,2361,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957179
False,1196030476193955840,460164039,ko,everyone,['1196030476193955840'],마감치다말고 M200 그려버리기~ https://t.co/1MwFIE9uoY,Twitter Web App,2019-11-17T11:41:01.000Z,[],['https://twitter.com/Nanju_Bami/status/1196030476193955840/photo/1'],182,5,520,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957187
False,1195663688801218560,3253929283,en,everyone,['1195663688801218560'],"""...I just hope to help, that's all...""

                                         🖤 https://t.co/COjV4zX3Au",Twitter Web App,2019-11-16T11:23:32.000Z,[],['https://twitter.com/Seic_Oh/status/1195663688801218560/photo/1'],1198,5,4477,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957195
False,1195120716422582273,34585438,en,everyone,['1195120716422582273'],M200WIP https://t.co/vJXldTwX0n,Twitter Web App,2019-11-14T23:25:57.000Z,[],['https://twitter.com/ningen96/status/1195120716422582273/photo/1'],995,3,4440,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957203
False,1194678840166977536,1047163373161308160,vi,everyone,['1194678840166977536'],m200chang #少女前線 https://t.co/R2hzcBpxVi,Twitter Web Client,2019-11-13T18:10:06.000Z,['少女前線'],['https://twitter.com/8ne_K/status/1194678840166977536/photo/1'],96,1,335,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957211
False,1194659903794606080,905175086,zxx,everyone,['1194659903794606080'],https://t.co/UQulPblqeq,Twitter Web Client,2019-11-13T16:54:51.000Z,[],['https://twitter.com/KI_lllorz/status/1194659903794606080/photo/1'],310,2,1045,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957219
False,1194397546220638208,151890078,ja,everyone,['1194397546220638208'],ひっさしぶりに絵をアップ、仕事忙しいと精神折れるマン……シャイタックさん可愛い、癒されたい…… https://t.co/UbaEwCREuB,Twitter for iPhone,2019-11-12T23:32:20.000Z,[],['https://twitter.com/eques_mikumiku/status/1194397546220638208/photo/1'],830,6,2343,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957227
False,1193899996774486016,3361825814,ja,everyone,['1193899996774486016'],M200と指揮官とポッキーゲーム https://t.co/qUjNzQpJ59,Twitter for iPhone,2019-11-11T14:35:15.000Z,[],['https://twitter.com/49407/status/1193899996774486016/photo/1'],159,4,419,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957235
False,1193636414736326656,1495647343,und,everyone,['1193636414736326656'],"M200
#ドルフロ https://t.co/VMk8GrVfM9",Twitter Web App,2019-11-10T21:07:52.000Z,['ドルフロ'],['https://twitter.com/4ugaii/status/1193636414736326656/photo/1'],1460,4,4696,3,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957243
False,1193639651514281984,857591749660729346,ko,everyone,['1193639651514281984'],m200을 든 빼빼로 #소녀전선 https://t.co/xA38VbXLI1,Twitter Web App,2019-11-10T21:20:44.000Z,['소녀전선'],['https://twitter.com/tundra_joa/status/1193639651514281984/photo/1'],809,2,2382,2,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957252
False,1193611062563594240,1096856854318047232,en,everyone,['1193611062563594240'],"happy pocky day! 😚 

#M200 https://t.co/C76O0G7WTa",Twitter Web App,2019-11-10T19:27:08.000Z,['M200'],['https://twitter.com/bamyamsj/status/1193611062563594240/photo/1'],218,15,771,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957260
False,1193285963272736770,2556488534,en,everyone,['1193285963272736770'],GRIZZLY https://t.co/lH7NPsgg95,Twitter Web App,2019-11-09T21:55:18.000Z,[],['https://twitter.com/yohan1754/status/1193285963272736770/photo/1'],9532,51,44304,62,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957268
False,1193120614241861632,1073130089754152960,qme,everyone,['1193120614241861632'],"#ゆるキャン 
#おにぎしのおえかき https://t.co/BsVknqYJu3",Twitter for iPhone,2019-11-09T10:58:16.000Z,"['ゆるキャン', 'おにぎしのおえかき']",['https://twitter.com/udonoisiiii/status/1193120614241861632/photo/1'],28,4,92,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957276
False,1191982208170549248,1097587452,ko,everyone,['1191982208170549248'],"M200

고야잉ㅇ(@g0yain )님께 드린 축전입니다 🤤 https://t.co/46GP7i5qnM",Twitter Web Client,2019-11-06T07:34:39.000Z,[],['https://twitter.com/peanut_zC/status/1191982208170549248/photo/1'],195,10,796,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957284
False,1191270847979253761,1183222018553958405,ja,everyone,['1191270847979253761'],"AA-12
#ドルフロ　#少女前線 

飴頂戴って言ったら食べかけの飴くれるなどの妄想を見た https://t.co/cHKZ5R8AfZ",Twitter Web App,2019-11-04T08:27:57.000Z,"['ドルフロ', '少女前線']",['https://twitter.com/redkowl00n/status/1191270847979253761/photo/1'],780,9,2259,3,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957293
False,1191710679893331969,183833861,ja,everyone,['1191710679893331969'],"Ｍ２００ちゃん！
#ドルフロ https://t.co/658WgqnHrm",Twitter Web App,2019-11-05T13:35:41.000Z,['ドルフロ'],['https://twitter.com/coenz_YME/status/1191710679893331969/photo/1'],1244,5,4066,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957301
False,1191035144078970880,2808537720,en,everyone,['1191035144078970880'],M200 Halloween https://t.co/s9kt3VLaid,Twitter Web App,2019-11-03T16:51:21.000Z,[],['https://twitter.com/jk100687/status/1191035144078970880/photo/1'],619,11,1836,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957309
False,1190934488173268992,988039714094567424,und,everyone,['1190934488173268992'],"M200
#ドールズフロントライン https://t.co/quzfsamV3X",Twitter Web App,2019-11-03T10:11:23.000Z,['ドールズフロントライン'],['https://twitter.com/ShumeiaMist/status/1190934488173268992/photo/1'],255,0,889,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957317
True,1190632129966657537,799095945921118208,ja,everyone,['1190632129966657537'],デコ出しAA-12めっちゃすこ https://t.co/hXUpwhEkm6,Twitter Web App,2019-11-02T14:09:55.000Z,[],['https://twitter.com/e_conomy/status/1190632129966657537/photo/1'],580,3,2053,2,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957326
False,1190819857819787265,1005309105353850880,ko,everyone,['1190819857819787265'],"어려진 M200 그렸습니다
#소녀전선 #M200 https://t.co/D0VcgP05dN",Twitter for iPhone,2019-11-03T02:35:53.000Z,"['소녀전선', 'M200']",['https://twitter.com/Indigo__Park/status/1190819857819787265/photo/1'],898,18,2759,2,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957334
False,1190647198028943360,2662055752,ja,everyone,['1190647198028943360'],誕生日なので97式ちゃん描いてた https://t.co/BZQZJYt2Op,Twitter Web App,2019-11-02T15:09:47.000Z,[],['https://twitter.com/klklkawe/status/1190647198028943360/photo/1'],1569,39,6637,2,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957342
False,1190568362465579008,1073130089754152960,ja,everyone,['1190568362465579008'],"#ドルフロ 
#ドールズフロントライン 
#少女前線
#おにぎしのおえかき

やっと描けた！！！！！！！！！
M200かわいい！かわいい！かわいい！かわいい！かわいい！！！！！！！！ https://t.co/nG7gfmkqwv",Twitter for iPhone,2019-11-02T09:56:31.000Z,"['ドルフロ', 'ドールズフロントライン', '少女前線', 'おにぎしのおえかき']",['https://twitter.com/udonoisiiii/status/1190568362465579008/photo/1'],200,9,623,0,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957351
False,1190208037723656193,2931225332,und,everyone,['1190208037723656193'],M200！！！！！ https://t.co/0KGH1eJ1so,Twitter Web Client,2019-11-01T10:04:43.000Z,[],['https://twitter.com/origomiduki/status/1190208037723656193/photo/1'],366,6,1016,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957359
False,1190246527005913088,199539688,ja,everyone,['1190246527005913088'],冬コミ決まってしまったので本格的に絵を描かねば...胡坐をかいている場合ではなかった...。 https://t.co/eqWxjITBmO,Twitter Web App,2019-11-01T12:37:40.000Z,[],['https://twitter.com/Hara_Shotaro/status/1190246527005913088/photo/1'],1512,6,5845,2,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957367
False,1190253485498912768,3314983086,qme,everyone,['1190253485498912768'],#ドルフロ #少女前線 https://t.co/SKJY91bqt0,Twitter for iPad,2019-11-01T13:05:19.000Z,"['ドルフロ', '少女前線']",['https://twitter.com/metro04_/status/1190253485498912768/photo/1'],400,3,1291,1,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957375
False,1189308556748754944,944779175402942464,zxx,everyone,['1189308556748754944'],https://t.co/pXG1xLaM3D,Twitter for Android,2019-10-29T22:30:30.000Z,[],['https://twitter.com/nprmtp/status/1189308556748754944/photo/1'],1509,4,6472,4,7140dibdnow9c7btw450qxvugfwb3abjzlniit7j5jz1s,2022-10-27 18:12:54.957383
